,dist,citation
11695,2.0921779,"Herrmann, I. and Shapira, U. and Kinast, S. and Karnieli, A. and Bonfil, D. J. (2013). Ground-Level Hyperspectral Imagery For Detecting Weeds In Wheat Fields. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s11119-013-9321-x"
11696,2.0922046,"Zhang, M. and Yu, D. and Li, Y. and Zhao, L. (2023). Deep Spatial Prediction Via Heterogeneous Multi-Source Self-Supervision. N/A, N/A(N/A), N/A-N/A. DOI: 10.1145/3605358"
11697,2.0922554,"Nguyen, H. V. and Chesser, M. and Koh, L. P. and Rezatofighi, S. H. and Ranasinghe, D. C. (2019). Trackerbots: Autonomous Unmanned Aerial Vehicle For Real-Time Localization And Tracking Of Multiple Radio-Tagged Animals. N/A, N/A(N/A), N/A-N/A. DOI: 10.1002/rob.21857"
11698,2.092308,"da Rosa, Fernanda Maria and Junior, Carlos Antonio da Silva and Degaldo, Rafael Coll and Teodoro, Paulo Eduardo and Teodoro, Larissa Pereira Ribeiro and Iocca, Fatima Aparecida da Silva and Della-Silva, Joao Lucas and Andrade, Sinomar Moreira and Lima, Mendelson and Facco, Cassiele Uliana (2023). Spectro-Temporal Analysis Of Anthropic Interference In Water Production In The Guarani Aquifer. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.jsames.2022.104139"
11699,2.0923138,"Ramos, Elvira and Puente, Araceli and Juanes, Jose A. (2016). An Ecological Classification Of Rocky Shores At A Regional Scale: A Predictive Tool For Management Of Conservation Values. N/A, N/A(N/A), N/A-N/A. DOI: 10.1111/maec.12280"
11700,2.092345,"Ma, W. and Ma, C. (2018). Soil Moisture Retrievals In Aeolian Sand Mining Areas Using Temporal, Single-Polarization, High-Resolution Sar. N/A, N/A(N/A), N/A-N/A. DOI: 10.1515/freq-2017-0293"
11701,2.0924182,"Liu, E. and Zhu, Y. and Lü, H. and Horton, R. and Gou, Q. and Wang, X. and Ding, Z. and Xu, H. and Pan, Y. (2023). Estimation And Assessment Of The Root Zone Soil Moisture From Near-Surface Measurements Over Huai River Basin. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/atmos14010124"
11702,2.0926147,"Houtepen, Anton W. J. (2007). Porto Alegre 2006: Called To Be The One Church: Ecumenism Beyond Its Crisis?. N/A, N/A(N/A), N/A-N/A. DOI: 10.1163/157254307x159434"
11703,2.0926266,"Jun’e, Z. and Chuiyu, L. and Dayong, Q. and Huaifeng, G. and Jian, H. (2012). Study Of Regional Evapotranspiration Based On Modcycle Model. N/A, N/A(N/A), N/A-N/A. DOI: 10.1080/1023697x.2012.10668257"
11704,2.092711,"Suryan, R. M. and Santora, J. A. and Sydeman, W. J. (2012). New Approach For Using Remotely Sensed Chlorophyll A To Identify Seabird Hotspots. N/A, N/A(N/A), N/A-N/A. DOI: 10.3354/meps09597"
11705,2.0928843,"Claster, William and Shanmuganathan, Subana and Ghotbi, Nader (2008). Text Mining Of Medical Records For Radiodiagnostic Decision-Making. N/A, N/A(N/A), N/A-N/A. DOI: 10.4304/jcp.3.1.1-6"
11706,2.0929441,"Zeng, Shuai and Li, Yunmei and Lyu, Heng and Xu, Jiafeng and Dong, Xianzhang and Wang, Rui and Yang, Ziqian and Li, Jianchao (2020). Mapping Spatio-Temporal Dynamics Of Main Water Parameters And Understanding Their Relationships With Driving Factors Using Gf-1 Images In A Clear Reservoir. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s11356-020-09687-z"
11707,2.092997,"Goga, Tomas and Bobalova, Hana and Sackov, Ivan and Kopecka, Monika (2019). Forest Damage Classification In Large Scale Based On Aerial Multispectral Images And Lidar Data: A Case Study Of Dunajske Luhy Protected Landscape Area. N/A, N/A(N/A), N/A-N/A. DOI: 10.31577/geogrcas.2019.71.1.04"
11708,2.0930505,"Csillik, Ovidiu (2017). Fast Segmentation And Classification Of Very High Resolution Remote Sensing Data Using Slic Superpixels. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/rs9030243"
11709,2.0930617,"Alashloo, M. Moussavi and Lim, Hwee-San and Asadpour, Robabeh and Safarpour, Sahabeh (2013). Total Suspended Sediments Mapping By Using Alos Imagery Over The Coastal Waters Of Langkawi Island, Malaysia. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s12524-012-0253-0"
11710,2.0930746,"Ishola, K. S. and Fatoyinbo, A. A. and Hamid-Mosaku, A. I. and Okolie, C. J. and Daramola, O. E. and Lawal, T. O. (2023). Groundwater Potential Mapping In Hard Rock Terrain Using Remote Sensing, Geospatial And Aeromagnetic Data. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.geogeo.2022.100107"
11711,2.0930972,"Miller, SD and Lee, TF and Fennimore, RL (2005). Satellite-Based Imagery Techniques For Daytime Cloud/Snow Delineation From Modis. N/A, N/A(N/A), N/A-N/A. DOI: 10.1175/jam2252.1"
11712,2.093118,"Hardy, Tom and Kooistra, Lammert and Franceschini, Marston Domingues and Richter, Sebastiaan and Vonk, Erwin and van den Eertwegh, Ge and van Deijl, Dion (2021). Sen2grass: A Cloud-Based Solution To Generate Field-Specific Grassland Information Derived From Sentinel-2 Imagery. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/agriengineering3010008"
11713,2.0931287,"Breckenridge, R. P. and Dakins, M. and Bunting, S. T. and Harbour, J. L. and White, S. (2011). Comparison Of Unmanned Aerial Vehicle Platforms For Assessing Vegetation Cover In Sagebrush Steppe Ecosystems. N/A, N/A(N/A), N/A-N/A. DOI: 10.2111/rem-d-10-00030.1"
11714,2.093141,"Hashim, H. and Abd Latif, Z. and Adnan, N. A. and Hashim, I. C. and Zahari, N. F. (2021). Vegetation Extraction With Pixel Based Classification Approach In Urban Park Area. N/A, N/A(N/A), N/A-N/A. DOI: 10.21837/pm.v19i16.956"
11715,2.0932221,"Petropoulos, George P. and Kalivas, Dionissios P. and Griffiths, Hywel M. and Dimou, Paraskevi P. (2015). Remote Sensing And Gis Analysis For Mapping Spatio-Temporal Changes Of Erosion And Deposition Of Two Mediterranean River Deltas: The Case Of The Axios And Aliakmonas Rivers, Greece. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.jag.2014.08.004"
11716,2.0933099,"Marchenko, S. and Krotkov, N. A. and Lamsal, L. N. and Celarier, E. A. and Swartz, W. H. and Bucsela, E. J. (2015). Revising The Slant Column Density Retrieval Of Nitrogen Dioxide Observed By The Ozone Monitoring Instrument. N/A, N/A(N/A), N/A-N/A. DOI: 10.1002/2014jd022913"
11717,2.0933468,"Zolkos, S. G. and Goetz, S. J. and Dubayah, R. (2013). A Meta-Analysis Of Terrestrial Aboveground Biomass Estimation Using Lidar Remote Sensing. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.rse.2012.10.017"
11718,2.0933776,"de Andrade, L. C. and Ferreira, I. O. and e Silva, A. A. and Gibrim, V. T. and Santos, F. C. M. (2022). On The Use Of Artificial Neural Networks In Remotely Piloted Aircraft Acquired Images For Estimating Reservoir’s Bathymetry. N/A, N/A(N/A), N/A-N/A. DOI: 10.1590/s1982-21702022000100006"
11719,2.0933852,"Gée, C. and Denimal, E. and Merienne, J. and Larmure, A. (2021). Evaluation Of Weed Impact On Wheat Biomass By Combining Visible Imagery With A Plant Growth Model: Towards New Non-Destructive Indicators For Weed Competition. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s11119-020-09776-6"
11720,2.0934567,"Lotfollahi, Leila and Delavar, Mohammad Amir and Biswas, Asim and Jamshidi, Mohammad and Taghizadeh-Mehrjardi, Ruhollah (2023). Modeling The Spatial Variation Of Calcium Carbonate Equivalent To Depth Using Machine Learning Techniques. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s10661-023-11126-8"
11721,2.0934904,"Hassan-Esfahani, Leila and Torres-Rua, Alfonso and Jensen, Austin and McKee, Mac (2015). Assessment Of Surface Soil Moisture Using High-Resolution Multi-Spectral Imagery And Artificial Neural Networks. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/rs70302627"
11722,2.0935159,"Tian, Y. and Huang, H. and Zhou, G. and Zhang, Q. and Tao, J. and Zhang, Y. and Lin, J. (2021). Aboveground Mangrove Biomass Estimation In Beibu Gulf Using Machine Learning And Uav Remote Sensing. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.scitotenv.2021.146816"
11723,2.093541,"Liu, Dandan and Ding, Hu and Han, Xingxing and Lang, Yunchao and Chen, Wei (2023). Mapping Algal Blooms In Aquatic Ecosystems Using Long-Term Landsat Data: A Case Study Of Yuqiao Reservoir From 1984-2022. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/rs15174317"
11724,2.0935905,"Andriasyan, Mesrop and Moyano, Juan and Nieto-Julian, Juan Enrique and Anton, Daniel (2020). From Point Cloud Data To Building Information Modelling: An Automatic Parametric Workflow For Heritage. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/rs12071094"
11725,2.0936296,"Baker, M. and Musselman, M. E. and Rogers, R. and Hellman, R. (2022). Practical Implementation Of Remote Continuous Glucose Monitoring In Hospitalized Patients With Diabetes. N/A, N/A(N/A), N/A-N/A. DOI: 10.1093/ajhp/zxab456"
11726,2.0936565,"Bradter, Ute and O'Connell, Jerome and Kunin, William E. and Boffey, Caroline W. H. and Ellis, Richard J. and Benton, Tim G. (2020). Classifying Grass-Dominated Habitats From Remotely Sensed Data: The Influence Of Spectral Resolution, Acquisition Time And The Vegetation Classification System On Accuracy And Thematic Resolution. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.scitotenv.2019.134584"
11727,2.093677,"Andrade, Renato and Alves, Ana and Bento, Carlos (2020). Poi Mining For Land Use Classification: A Case Study. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/ijgi9090493"
11728,2.0936882,"Kutyavina, T. I. and Rutman, V. V. and Ashikhmina, T. Ya (2020). Determination Of The Trophic Status Of The Water Reservoir And Spatial Distribution Of Aquatic Vegetation By Integral Indicators. N/A, N/A(N/A), N/A-N/A. DOI: 10.25750/1995-4301-2020-1-042-046"
11729,2.0936918,"Baik, Jongjin and Choi, Minha (2018). Multi-Satellite-Based Water Budget Components In South Korea. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s12665-018-7271-3"
11730,2.0936956,"Al-Abadi, A. M. and Pradhan, B. and Shahid, S. (2015). Prediction Of Groundwater Flowing Well Zone At An-Najif Province, Central Iraq Using Evidential Belief Functions Model And Gis. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s10661-016-5564-0"
11731,2.093706,"Yang, X. and Bao, Y. and Wang, Z. and Chen, X. and Fang, Z. (2022). Natural Wildness Evaluation Of Urban Remnant Mountain Wilderness In Karst Area: A Case Study Of Guiyang. N/A, N/A(N/A), N/A-N/A. DOI: 10.5846/stxb202201170153"
11732,2.093738,"Zanandrea, Franciele and Michel, Gean Paulo and Kobiyama, Masato and Cardozo, Gabriel Lopes (2019). Evaluation Of Different Dtms In Sediment Connectivity Determination In The Mascarada River Watershed, Southern Brazil. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.geomorph.2019.02.005"
11733,2.0937777,"Mangin, Dee and Lawson, Jennifer and Adamczyk, Krzysztof and Guenter, Dale (2020). Embedding ""Smart"" Disease Coding Within Routine Electronic Medical Record Workflow: Prospective Single-Arm Trial. N/A, N/A(N/A), N/A-N/A. DOI: 10.2196/16764"
11734,2.0938573,"Le, X. H. and Kim, Y. and Van Binh, D. and Jung, S. and Hai Nguyen, D. and Lee, G. (2024). Improving Rainfall-Runoff Modeling In The Mekong River Basin Using Bias-Corrected Satellite Precipitation Products By Convolutional Neural Networks. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.jhydrol.2024.130762"
11735,2.093882,"Tirkey, A. S. and Vhatkar, S. S. and Oraon, R. (2022). Integration Of Geospatial Technology For Mapping Of Algae: An Economical Perspective For Assessing Nanocellulose. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/b978-0-12-823963-6.00015-6"
11736,2.0938923,"Mudd, L. and Rosowsky, D. and Letchford, C. and Lombardo, F. (2017). Joint Probabilistic Wind-Rainfall Model For Tropical Cyclone Hazard Characterization. N/A, N/A(N/A), N/A-N/A. DOI: 10.1061/(asce)st.1943-541x.0001685"
11737,2.0939093,"Zhu, W. and Sun, Z. and Li, B. and Yang, T. and Liu, Z. and Peng, J. and Zhu, K. and Li, S. and Lou, J. and Hou, R. and Li, J. and Yu, W. and Wang, Y. and Zhang, F. and Liu, X. and Hu, H. and Ouyang, Z. (2021). Analysis Of Spatial Heterogeneity For Soil Attributes And Spectral Indices-Based Diagnosis Of Coastal Saline-Alkaline Farmland Stress Using Uav Remote Sensing. N/A, N/A(N/A), N/A-N/A. DOI: 10.12082/dqxxkx.2021.200144"
11738,2.0939288,"Parsons, L. A. and Jenks, J. A. and Gregory, A. J. (2020). Accuracy Assessment Of National Land Cover Database Shrubland Products On The Sagebrush Steppe Fringe. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.rama.2019.12.002"
11739,2.0939443,"Imani, M. and Kuo, C. Y. and Chen, P. C. and Tseng, K. H. and Kao, H. C. and Lee, C. M. and Lan, W. H. (2021). Risk Assessment Of Coastal Flooding Under Different Inundation Situations In Southwest Of Taiwan (Tainan City). N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/w13060880"
11740,2.093978,"Tanniru, Srinivasarao and Ramsankaran, R. A. A. J. (2023). Machine Learning-Based Estimation Of High-Resolution Snow Depth In Alaska Using Passive Microwave Remote Sensing Data. N/A, N/A(N/A), N/A-N/A. DOI: 10.1109/jstars.2023.3287410"
11741,2.093998,"Bergeron, J. A. C. and Blanchet, F. G. and Spence, J. R. and Volney, W. J. A. (2012). Ecosystem Classification And Inventory Maps As Surrogates For Ground Beetle Assemblages In Boreal Forest. N/A, N/A(N/A), N/A-N/A. DOI: 10.1093/jpe/rtr037"
11742,2.0940993,"Thomas, M. and Klipfel, S. and Wilson, E. N. and Fahey, T. (2016). An Airline Perspective: Current And Future Vision For Turbulence Forecasting And Reporting. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/978-3-319-23630-8_11"
11743,2.0941133,"Li, J. and Zhang, H. and Chao, C. Y. and Chien, C. H. and Wu, C. Y. and Luo, C. H. and Chen, L. J. and Biswas, P. (2020). Integrating Low-Cost Air Quality Sensor Networks With Fixed And Satellite Monitoring Systems To Study Ground-Level Pm2.5. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.atmosenv.2020.117293"
11744,2.0941658,"Li, Lianfa and Zhang, Jiehao and Meng, Xia and Fang, Ying and Ge, Yong and Wang, Jinfeng and Wang, Chengyi and Wu, Jun and Kan, Haidong (2018). Estimation Of Pm<Sub>2.5</Sub> Concentrations At A High Spatiotemporal Resolution Using Constrained Mixed-Effect Bagging Models With Maiac Aerosol Optical Depth. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.rse.2018.09.001"
11745,2.094184,"Svane, N. and Lange, T. and Egemose, S. and Dalby, O. and Thomasberger, A. and Flindt, M. R. (2022). Unoccupied Aerial Vehicle-Assisted Monitoring Of Benthic Vegetation In The Coastal Zone Enhances The Quality Of Ecological Data. N/A, N/A(N/A), N/A-N/A. DOI: 10.1177/03091333211052005"
11746,2.0944836,"Poliyapram, V. and Wang, W. and Nakamura, R. (2019). A Point-Wise Lidar And Image Multimodal Fusion Network (Pmnet) For Aerial Point Cloud 3d Semantic Segmentation. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/rs11242961"
11747,2.094627,"Song, X. and Yan, C. (2014). Land Cover Change Detection Using Segment Similarity Of Spectrum Vector Based On Knowledge Base. N/A, N/A(N/A), N/A-N/A. DOI: 10.5846/stxb201310132458"
11748,2.0946422,"Jia, X. and Yin, D. and Bai, Y. and Yu, X. and Song, Y. and Cheng, M. and Liu, S. and Bai, Y. and Meng, L. and Liu, Y. and Liu, Q. and Nan, F. and Nie, C. and Shi, L. and Dong, P. and Guo, W. and Jin, X. (2023). Monitoring Maize Leaf Spot Disease Using Multi-Source Uav Imagery. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/drones7110650"
11749,2.0946946,"Adelowo, O. O. and Akinlabi, I. A. and Fagade, O. E. (2012). Environmental Impact Assessment Of Attenda Abattoir, Ogbomoso Southwestern Nigeria On Surface And Groundwater Quality Using Geo-Electrical Imaging And Microbiological Analysis. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s10661-011-2285-2"
11750,2.0947251,"Lang, M. and Kaha, M. and Laarmann, D. and Sims, A. (2018). Construction Of Tree Species Composition Map Of Estonia Using Multispectral Satellite Images, Soil Map And A Random Forest Algorithm. N/A, N/A(N/A), N/A-N/A. DOI: 10.2478/fsmu-2018-0001"
11751,2.0947528,"Long, Xunjian and Cui, Yaokui (2022). Spatially Downscaling A Global Evapotranspiration Product For End User Using A Deep Neural Network: A Case Study With The Gleam Product. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/rs14030658"
11752,2.0948048,"Sugg, Z. P. and Finke, T. and Goodrich, D. C. and Susan Moran, M. and Yool, S. R. (2014). Mapping Impervious Surfaces Using Object-Oriented Classification In A Semiarid Urban Region. N/A, N/A(N/A), N/A-N/A. DOI: 10.14358/pers.80.4.343"
11753,2.0948617,"Samat, A. and Yokoya, N. and Du, P. and Liu, S. and Ma, L. and Ge, Y. and Issanova, G. and Saparov, A. and Abuduwaili, J. and Lin, C. (2019). Direct, Ecoc, Nd And End Frameworks-Which One Is The Best? An Empirical Study Of Sentinel-2a Msil1c Image Classification For Arid-Land Vegetation Mapping In The Ili River Delta, Kazakhstan. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/rs11161953"
11754,2.0948935,"Erener, A. and Sarp, G. and Karaca, M. I. (2020). An Approach To Urban Building Height And Floor Estimation By Using Lidar Data. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s12517-020-06006-1"
11755,2.0950594,"Hahnenberger, Maura and Nicoll, Kathleen (2014). Geomorphic And Land Cover Identification Of Dust Sources In The Eastern Great Basin Of Utah, Usa. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.geomorph.2013.09.013"
11756,2.0950737,"Amarnath, Giriraj and Matheswaran, Karthikeyan and Pandey, Pooja and Alahacoon, Niranga and Yoshimoto, Shuhei (2017). Flood Mapping Tools For Disaster Preparedness And Emergency Response Using Satellite Data And Hydrodynamic Models: A Case Study Of Bagmathi Basin, India. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s40010-017-0461-7"
11757,2.095103,"Urbina-Salazar, Diego and Vaudour, Emmanuelle and Richer-de-Forges, Anne C. and Chen, Songchao and Martelet, Guillaume and Baghdadi, Nicolas and Arrouays, Dominique (2023). Sentinel-2 And Sentinel-1 Bare Soil Temporal Mosaics Of 6-Year Periods For Soil Organic Carbon Content Mapping In Central France. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/rs15092410"
11758,2.0951061,"Kruczkiewicz, Andrew and Bucherie, Agathe and Ayala, Fernanda and Hultquist, Carolynne and Vergara, Humberto and Mason, Simon and Bazo, Juan and de Sherbinin, Alex (2021). Development Of A Flash Flood Confidence Index From Disaster Reports And Geophysical Susceptibility. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/rs13142764"
11759,2.095174,"Pinton, Daniele and Canestrelli, Alberto and Fantuzzi, Luca (2020). A Uav-Based Dye-Tracking Technique To Measure Surface Velocities Over Tidal Channels And Salt Marshes. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/jmse8050364"
11760,2.0951955,"Ser, J. and Yang, B. (2022). Quantitative Evaluations Of Deep Learning Models For Rapid Building Damage Detection In Disaster Areas. N/A, N/A(N/A), N/A-N/A. DOI: 10.7848/ksgpc.2022.40.5.381"
11761,2.0952058,"Li, S. and Ma, W. C. and Gu, Y. W. and Wei, H. and Peng, Y. and Li, C. X. (2016). Analysis Of Spatial-Temporal Changes In Landscape Fragmentation In The Ningxia Yellow River Valley. N/A, N/A(N/A), N/A-N/A. DOI: 10.5846/stxb201506051136"
11762,2.0952492,"Kayet, Narayan and Pathak, Khanindra and Chakrabarty, Abhisek and Kumar, Subodh and Chowdary, V. M. and Singh, C. P. and Sahoo, Satiprasad and Basumatary, Samrat (2019). Assessment Of Foliar Dust Using Hyperion And Landsat Satellite Imagery For Mine Environmental Monitoring In An Open Cast Iron Ore Mining Areas. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.jclepro.2019.01.305"
11763,2.0952594,"Cao, Zhigang and Duan, Hongtao and Shen, Ming and Ma, Ronghua and Xue, Kun and Liu, Dong and Xiao, Qitao (2018). Using Viirs/Npp And Modis/Aqua Data To Provide A Continuous Record Of Suspended Particulate Matter In A Highly Turbid Inland Lake. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.jag.2017.09.012"
11764,2.0952718,"El-Magd, I. A. and Attwa, M. and El Bastawesy, M. and Gad, A. and Henaish, A. and Zamzam, S. (2022). Qualitative And Quantitative Characterization Of Municipal Waste In Uncontrolled Dumpsites And Landfills Using Integrated Remote Sensing, Geological And Geophysical Data: A Case Study. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/su14084539"
11765,2.0953054,"Focardi, S. and Specchiulli, A. and Spagnoli, F. and Fiesoletti, F. and Rossi, C. (2009). A Combinated Approach To Investigate The Biochemistry And Hydrography Of A Shallow Bay In The South Adriatic Sea: The Gulf Of Manfredonia (Italy). N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s10661-008-0350-2"
11766,2.0953543,"Asbury, Zachary and Aly, Mohamed H. (2019). A Geospatial Study Of The Drought Impact On Surface Water Reservoirs: Study Cases From Texas, Usa. N/A, N/A(N/A), N/A-N/A. DOI: 10.1080/15481603.2019.1582154"
11767,2.0953584,"Regos, Adrian and Gomez-Rodriguez, Pablo and Arenas-Castro, Salvador and Tapia, Luis and Vidal, Maria and Dominguez, Jesus (2020). Model-Assisted Bird Monitoring Based On Remotely Sensed Ecosystem Functioning And Atlas Data. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/rs12162549"
11768,2.095364,"Xia, Z. and Li, Y. and Zhang, W. and Chen, R. and Guo, S. and Zhang, P. and Du, P. (2022). Solar Photovoltaic Program Helps Turn Deserts Green In China: Evidence From Satellite Monitoring. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.jenvman.2022.116338"
11769,2.0953746,"Fussell, Jay (1986). On Defining Remote Sensing. N/A, N/A(N/A), N/A-N/A. DOI: https://www.asprs.org/wp-content/uploads/pers/1986journal/sep/1986_sep_1507-1511.pdf"
11770,2.0953982,"Liu, Chong and Xu, Xiaoqing and Feng, Xuejie and Cheng, Xiao and Liu, Caixia and Huang, Huabing (2023). Calc-2020: A New Baseline Land Cover Map At 10 M Resolution For Thecircumpolar Arctic. N/A, N/A(N/A), N/A-N/A. DOI: 10.5194/essd-15-133-2023"
11771,2.0954275,"Ahmed, S. and Ahmed, W. and Zia-Ur-Rehman, M. and Iqbal, A. and Ahmad, N. and Ullah, I. (2021). Integration Of Sentinel-2 Derived Spectral Indices And In-Situ Forest Inventory To Predict Forest Biomass. N/A, N/A(N/A), N/A-N/A. DOI: 10.52763/pjsir.phys.sci.64.2.2021.119.130"
11772,2.0956163,"Faour, G. and Mhawej, M. and Nasrallah, A. (2018). Global Trends Analysis Of The Main Vegetation Types Throughout The Past Four Decades. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.apgeog.2018.05.020"
11773,2.0956228,"Jia, H. and Sun, K. and Song, W. and Peng, X. and Lang, C. and Li, Y. (2019). Multi-Strategy Emperor Penguin Optimizer For Rgb Histogram-Based Color Satellite Image Segmentation Using Masi Entropy. N/A, N/A(N/A), N/A-N/A. DOI: 10.1109/access.2019.2942064"
11774,2.095625,"Hively, W. Dean and Shermeyer, Jacob and Lamb, Brian T. and Daughtry, Craig T. and Quemada, Miguel and Keppler, Jason (2019). Mapping Crop Residue By Combining Landsat And Worldview-3 Satellite Imagery. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/rs11161857"
11775,2.0956578,"Karaman, Muhittin (2022). High Cadence Monitoring Of Reservoir Volume Fluctuations Using Planetscope Imagery. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.jhydrol.2022.127456"
11776,2.0959182,"Miao, Linguang and Wei, Zushuai and Zhong, Yanmei and Duan, Zheng (2023). Improving The Sm2rain-Derived Rainfall Estimation Using Bayesian Optimization. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.jhydrol.2023.129728"
11777,2.0960293,"Ping Bo and Su Fenzhen and Meng Yunshan and Fang Shenghui and Du Yunyan (2014). A Model Of Sea Surface Temperature Front Detection Based On A Threshold Interval. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s13131-014-0502-x"
11778,2.0960393,"Sun, Liang and Chen, Zhongxin and Gao, Feng and Anderson, Martha and Song, Lisheng and Wang, Limin and Hu, Bo and Yang, Yun (2017). Reconstructing Daily Clear-Sky Land Surface Temperature For Cloudy Regions From Modis Data. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.cageo.2017.04.007"
11779,2.096051,"Katal, Nitish and Hooda, Nishtha and Sharma, Ashish and Sharma, Bhisham (2023). Cropland Prediction Using Remote Sensing, Ancillary Data, And Machine Learning. N/A, N/A(N/A), N/A-N/A. DOI: 10.1117/1.jrs.17.022202"
11780,2.0960934,"da Silva, Jhon Lennon Bezerra and Bezerra, Alan Cezar and Moura, Geber Barbosa de Albuquerque and Jardim, Alexandre Manicoba da Rosa Ferraz and Batista, Pedro Henrique Dias and de Jesus, Fernanda Lamede Ferreira and Sanches, Arthur Carniato and da Silva, Marcos Vinicius (2022). Spatiotemporal Dynamics Of Agricultural Areas With Central Pivot Using Orbital Remote Sensing In The Brazilian Semiarid. N/A, N/A(N/A), N/A-N/A. DOI: 10.1016/j.atech.2022.100052"
11781,2.0961301,"Ang, Yuhao and Shafri, Helmi Zulhaidi Mohd and Lee, Yang Ping and Abidin, Haryati and Bakar, Shahrul Azman and Hashim, Shaiful Jahari and Che'Ya, Nik Norasma and Hassan, Mohd Roshdi and San Lim, Hwee and Abdullah, Rosni (2022). A Novel Ensemble Machine Learning And Time Series Approach For Oil Palm Yield Prediction Using Landsat Time Series Imagery Based On Ndvi. N/A, N/A(N/A), N/A-N/A. DOI: 10.1080/10106049.2022.2025920"
11782,2.0961347,"Wang, Z. and Zhong, R. and Lai, C. and Chen, X. and Li, J. and Huang, Z. (2017). Evaluation Of Trmm 3b42-V7 Satellite-Based Precipitation Data Product In The Pearl River Basin, China: Dongjiang River And Beijiang River Basin As Examples. N/A, N/A(N/A), N/A-N/A. DOI: 10.14042/j.cnki.32.1309.2017.02.002"
11783,2.0961661,"Zhang, J. and Cui, Q. and Ma, X. (2024). Deep Evidential Remote Sensing Landslide Image Classification With A New Divergence, Multi-Scale Saliency And An Improved Three-Branched Fusion. N/A, N/A(N/A), N/A-N/A. DOI: 10.1109/jstars.2024.3354455"
11784,2.0961738,"Kroulik, M. and Kviz, Z. and Kumhala, F. and Hula, J. and Loch, T. (2011). Procedures Of Soil Farming Allowing Reduction Of Compaction. N/A, N/A(N/A), N/A-N/A. DOI: 10.1007/s11119-010-9206-1"
11785,2.0961933,"Najafi, Payam and Navid, Hossein and Feizizadeh, Bakhtiar and Eskandari, Iraj and Blaschke, Thomas (2019). Fuzzy Object-Based Image Analysis Methods Using Sentinel-2a And Landsat-8 Data To Map And Characterize Soil Surface Residue. N/A, N/A(N/A), N/A-N/A. DOI: 10.3390/rs11212583"
