"id","title","publication_year","authors","doi","tags","date_screened_t&a","t&a_status","t&a_exclusion_reasons"
6862753,"Modeling Regional Crop Yield And Irrigation Demand Using Smap Type Of Soil Moisture Data",2015,"{""El Sharif, Husayn"",""Georgakakos, Aris P."",""Wang, Jingfeng""}","10.1175/jhm-d-14-0034.1","{}",2024-09-30 01:58:17,"excluded","{""Data is not valued""}"
6691733,"Observation of the Earth and Its Environment",2002,"{""Kramer, Herbert""}","https://doi.org/10.1007/978-3-642-56294-5","{}",2024-04-26 19:07:05,"excluded","{""Data is not valued""}"
7038040,"Packet Scheduling For Internet Of Remote Things (Iort) Devices In Next Generation Satellite Networks",NA,NA,"10.2174/2210327911666211013140728","{}",2024-11-18 19:30:42,"excluded","{""ESI data not used""}"
6903567,"Integration Of Urban Growth Modelling Products With Image-Based Urban Change Analysis",NA,NA,"10.1080/01431161.2013.791760","{}",2024-10-01 17:28:49,"excluded","{Validation/calibration}"
6903655,"An Adaptive Method For Identifying Marine Areas Of High Conservation Priority",NA,NA,"10.1111/cobi.13154","{}",2024-09-26 00:59:10,"excluded","{""Data is not valued""}"
6862934,"Lulc Analysis Of Urban Spaces Using Markov Chain Predictive Model At Ranchi In India",2017,"{""Ahmad, Firoz"",""Goparaju, Laxmi"",""Qayum, Abdul""}","10.1007/s41324-017-0102-x","{}",2024-07-16 22:59:59,"excluded","{""Data is not valued""}"
6863454,"Economics And Financing Of Communications Satellites",2013,"{""Hertzfeld, H. R.""}","10.1007/978-1-4419-7671-0_9","{}",2024-07-12 19:39:57,"excluded","{""No societal value context""}"
7037287,"Identification Of Ecosystem Services In Forest Areas Through Remote Sensing",NA,NA,"10.5380/dma.v53i0.62669","{}",2024-10-25 21:28:00,"excluded","{Validation/calibration}"
6863151,"Detection And Growth Of An Alaskan Forest Fire Using Goes-9 3.9 Μm Imagery",2000,"{""Cotterman, J. S."",""Hufford, G. L."",""Kelley, H. L."",""Moore, R. K.""}","10.1071/wf00017","{}",2024-09-30 01:33:11,"excluded","{""Data is not valued""}"
6672096,"Delimiting Ecological Space And Simulating Its Dominant Functions In The Perspective Of Dynamic Changes In Ecosystem Service Functions: A Case Study In The Qionglai City Of Sichuan Province, China",2021,"{""Gong, S."",""Li, Y."",""Ou, D."",""Wu, N."",""Yang, Z."",""Zhang, Q."",""Zhang, R.""}","10.1088/1755-1315/770/1/012058","{cco}",2024-04-16 21:04:30,"excluded","{""Data is not valued""}"
6672096,"Delimiting Ecological Space And Simulating Its Dominant Functions In The Perspective Of Dynamic Changes In Ecosystem Service Functions: A Case Study In The Qionglai City Of Sichuan Province, China",2021,"{""Gong, S."",""Li, Y."",""Ou, D."",""Wu, N."",""Yang, Z."",""Zhang, Q."",""Zhang, R.""}","10.1088/1755-1315/770/1/012058","{cco}",2024-04-18 19:24:30,"excluded","{""Data is not valued""}"
6862939,"Response Of Vegetation Coverage To Climate Change In Mongolian Plateau During Recent 10 Years",2014,"{""Cui, X."",""He, B."",""Jiang, C."",""Liu, Q."",""Miao, L."",""Zhu, F.""}","10.5846/stxb201304100659","{}",2024-09-30 17:21:50,"excluded","{""Data is not valued""}"
6903616,"A Statistical Approach To Mapping Flood Susceptibility In The Lower Connecticut River Valley Region",NA,NA,"10.1029/2018wr023018","{}",2024-10-01 17:23:46,"excluded","{""ESI data not used"",""Data is not valued""}"
7038453,"Residual Remaining Useful Life Prediction Method For Lithium-Ion Batteries In Satellite With Incomplete Healthy Historical Data",NA,NA,"10.1109/access.2019.2938060","{}",2024-10-30 16:01:09,"excluded","{""ESI data not used""}"
6863367,"Rapid Assessment Of Plant Diversity Using Modis Biophysical Proxies",2022,"{""Behera, Mukunda Dev"",""Mahanand, Swapna"",""Roy, Partha Sarathi""}","10.1016/j.jenvman.2022.114778","{calibration}",2024-07-19 20:42:41,"excluded","{""Data is not valued""}"
6862967,"Estimation Of Surface Moisture Content Using Sentinel-1 C-Band Sar Data Through Machine Learning Models",2021,"{""Das, Pulakesh"",""Datta, Subhadip"",""Dutta, Dipanwita"",""Giri, Rakesh Kr.""}","10.1007/s12524-020-01261-x","{calibration}",2024-07-17 18:08:20,"excluded","{""Data is not valued""}"
7037973,"Review: Grass-Based Dairy Systems, Data And Precision Technologies",NA,NA,"10.1017/s175173111800246x","{}",2024-11-18 23:32:43,"excluded","{""Review or opinion""}"
6691616,"The economic value of geological information: synthesis and directions for future research",2015,"{""Häggquist, Elisabeth""}","http://dx.doi.org/10.1016/j.resourpol.2014.11.001","{interesting}",2024-04-26 18:42:55,"excluded","{""Review or opinion""}"
6670147,"Urban Watershed Management Prioritization Using The Rapid Impact Assessment Matrix (Riam-Uwmap), Gis And Field Survey",2022,"{""Fernandes, F."",""Galvão, R. B."",""Guimarães, D. V."",""Patrick, E."",""Rodrigues, M. V. C.""}","10.1016/j.eiar.2022.106759","{cco}",2024-04-15 17:35:18,"excluded","{""Data is not valued""}"
6670147,"Urban Watershed Management Prioritization Using The Rapid Impact Assessment Matrix (Riam-Uwmap), Gis And Field Survey",2022,"{""Fernandes, F."",""Galvão, R. B."",""Guimarães, D. V."",""Patrick, E."",""Rodrigues, M. V. C.""}","10.1016/j.eiar.2022.106759","{cco}",2024-04-18 20:07:53,"excluded","{""Data is not valued""}"
7038542,"The Investment Opportunities In The Innovation-Led Listed Satellite And Telecommunication Infrastructure Sectors",NA,NA,"10.1108/jpif-10-2019-0132","{}",2024-10-25 19:23:58,"excluded","{""ESI data not used""}"
6691741,"Weather impacts on natural, social and economic systems",2000,"{""Flechsig, Michael""}","https://www.osti.gov/etdeweb/biblio/20108456","{}",2024-04-26 22:55:03,"excluded","{""Valued data is not ESI""}"
6863022,"Accuracy Of Estimated Crop Evapotranspiration Using Locally Developed Crop Coefficients Against Satellite-Derived Crop Evapotranspiration In A Semiarid Climate",2023,"{""Djaman, Koffi"",""Koudahe, Komlan"",""Mohammed, Ali T.""}","10.3390/agronomy13071937","{}",2024-07-17 00:03:54,"excluded","{""Data is not valued""}"
6863131,"Mapping Oilfield Brine-Contaminated Sites With Mid-Spatial Resolution Remotely Sensed Data",2013,"{""Bowes, C."",""Farrish, K."",""Hung, I. K."",""Unger, D.""}","10.1080/15481603.2013.850252","{}",2024-07-17 16:59:55,"excluded","{""Data is not valued""}"
6863459,"Multilevel Segmentation Algorithm For Agricultural Parcel Extraction From A Semantic Boundary",2023,"{""Chen, T."",""Chen, Y."",""He, Z."",""Wu, N."",""Wu, W."",""Yang, H.""}","10.1080/01431161.2023.2174386","{}",2024-09-30 21:39:32,"excluded","{""Data is not valued""}"
6863447,"High-Resolution Mapping And Driving Factors Of Soil Erodibility In Southeastern Tibet",2023,"{""Jiang, Yefeng"",""Liang, Bo"",""Liang, Wandong"",""Shi, Zhou"",""Wan, Dan"",""Yu, Wu""}","10.1016/j.catena.2022.106725","{}",2024-09-27 22:59:16,"excluded","{""Data is not valued"",Validation/calibration}"
7036944,"Stochastic Multicriteria Acceptability Analysis As A Forest Management Priority Mapping Approach Based On Airborne Laser Scanning And Field Inventory Data",NA,NA,"10.1016/j.landurbplan.2022.104637","{}",2024-10-28 19:08:02,"excluded","{""Data is not valued""}"
6691637,"The EOC Geoservice: Standardized Access to Earth Observation Data Sets and Value Added Products",2013,"{""Dengler, Klaus""}","https://elib.dlr.de/86351/1/2873827Dengler.pdf","{}",2024-04-25 02:20:38,"excluded","{""Value is not measured"",""Data is not valued""}"
6659452,"Identifying Associations Between Management Practices And Antimicrobial Resistances Of Sentinel Bacteria Recovered From Bulk Tank Milk On Dairy Farms",2022,"{""Bradley, Andrew"",""Dottorini, Tania"",""Giebel, Katharina"",""Green, Martin"",""Hyde, Robert"",""Leach, Katharine"",""McLaughlin, Daniel""}","10.1016/j.prevetmed.2022.105666","{cco}",2024-04-11 22:15:37,"excluded","{""ESI data not used""}"
6863406,"Analysis Of Coastal Zone Data Of Northern Yantai Collected By Remote Sensing From 1990 To 2018",2019,"{""Hou, Xiaoyun"",""Wu, Mengquan"",""Yang, Yi"",""Zhang, Guangzong"",""Zhao, Lianjie"",""Zhou, Min""}","10.3390/app9204466","{}",2024-07-19 21:13:19,"excluded","{""Data is not valued""}"
7037524,"Tools To Aid Post-Wildfire Assessment And Erosion-Mitigation Treatment Decisions",NA,NA,"10.1071/wf11162","{}",2024-11-18 23:04:39,"excluded","{""Data is not valued""}"
6862914,"Value-Based Development Connecting Engineering And Business: A Case On Electric Space Propulsion",2022,"{""Cornu, Nicolas"",""Habbassi, Idris"",""Isaksson, Ola"",""Panarotto, Massimo""}","10.1109/tem.2020.3029677","{""electric propulsion""}",2024-07-19 20:32:39,"excluded","{""ESI data not used""}"
6863582,"Are Patagonia Grasslands Being Overgrazed? A Response To Marino Et Al. (2020)",2020,"{""Cepeda, Carla"",""Ferrante, Daniela"",""Oliva, Gabriel"",""Paredes, Paula"",""Rabinovich, Jorge""}","10.1111/1365-2664.13753","{}",2024-09-30 01:27:59,"excluded","{""Data is not valued""}"
6863180,"Pollution Monitoring Of The North Sea Using Noaa/Avhrr Imagery",1990,"{""Laane, R."",""Roozekrans, J. N."",""Spitzer, D.""}","10.1080/01431169008955070","{}",2024-07-19 19:24:13,"excluded","{""No societal value context"",""Data is not valued""}"
7036840,"Eas-Cnn: Automatic Design Of Convolutional Neural Network For Remote Sensing Images Semantic Segmentation",NA,NA,"10.1080/01431161.2023.2225710","{}",2024-11-18 23:20:49,"excluded","{Validation/calibration}"
6691666,"The Global Earth Observation System of Systems (GEOSS): supporting the needs of decision making in societal benefit areas",2010,"{""Koike, Toshio""}","http://www.isprs.org/proceedings/XXXVIII/part8/pdf/GEO11_20100324010955.pdf","{}",2024-04-22 02:39:23,"excluded","{""Data is not valued""}"
6862979,"Changes In Coastal City Ecosystem Service Values Based On Land Use A Case Study Of Yingkou, China",2017,"{""Feng, Yu"",""Guo, Xiaorong"",""Li, Ying"",""Peng, Fei""}","10.1016/j.landusepol.2017.04.021","{}",2024-07-15 23:12:59,"excluded","{""Data is not valued""}"
7038304,"Risk Evaluation And Mitigation Strategies: Impact On Patients, Health Care Providers, And Health Systems",NA,NA,"10.2146/ajhp090461","{}",2024-11-21 21:25:56,"excluded","{""ESI data not used""}"
7037589,"Practical Guidance For Deciding Whether To Account For Soil Variability When Managing For Land Health, Agricultural Production And Climate Resilience",NA,NA,"10.2489/jswc.2023.0706a","{}",2024-11-19 19:55:18,"excluded","{""Data is not valued""}"
7037167,"A Variational Merging Approach To The Spatial Description Of Environmental Variables",NA,NA,"10.1002/2017jd027982","{}",2024-10-30 17:20:29,"excluded","{Validation/calibration}"
6863519,"Artificial Intelligence Techniques For Enhanced Skin Lesion Detection",2021,"{""Mittal, Neetu"",""Modi, Megha"",""Sengupta, Sudhriti""}","10.1007/s00500-021-06150-0","{""\""color space-based\""""}",2024-07-18 22:36:44,"excluded","{""ESI data not used""}"
6863421,"Spatiotemporal Variations In Soil Loss Across The Biodiversity Hotspots Of Western Ghats Region, India",2023,"{""Chinnasamy, Pennan"",""Honap, Vaishnavi U.""}","10.1007/s12040-023-02098-x","{}",2024-07-17 21:41:47,"excluded","{""Data is not valued""}"
7037824,"Opportunity Costs Of Forest Conservation In Nepal",NA,NA,"10.3389/ffgc.2022.857145","{}",2024-10-28 18:53:04,"excluded","{""Data is not valued""}"
6691515,"Landscape Analysis of Cobalt Mining Activities from 2009 to 2021 Using Very High Resolution Satellite Data (Democratic Republic of the Congo)",2022,"{""Brown, Chloe""}","https://doi.org/10.3390/su14159545","{}",2024-04-26 18:47:23,"excluded","{""Data is not valued""}"
7038194,"An E Ff Ectiveness Evaluation Model For Satellite Observation And Data- Downlink Scheduling Considering Weather Uncertainties",NA,NA,"10.3390/rs11131621","{}",2024-11-21 21:37:26,"excluded","{""ESI data not used""}"
6862815,"A Citsci Approach For Rapid Earthquake Intensity Mapping: A Case Study From Istanbul (Turkey)",2020,"{""Gokceoglu, Candan"",""Kocaman, Sultan"",""Yalcin, Ilyas""}","10.3390/ijgi9040266","{}",2024-07-19 20:36:57,"excluded","{""ESI data not used""}"
7038289,"A Genetic Algorithm Approach For Solving The Daily Photograph Selection Problem Of The Spot5 Satellite",NA,NA,"10.1016/j.cie.2009.11.012","{}",2024-11-22 18:02:55,"excluded","{""Data is not valued""}"
7038640,"Spatial And Temporal Estimates Of Population Exposure To Wildfire Smoke During The Washington State 2012 Wildfire Season Using Blended Model, Satellite, And In Situ Data",NA,NA,"10.1002/2017gh000049","{}",2024-10-30 18:17:21,"excluded","{""Data is not valued"",Validation/calibration}"
6863548,"Sentinel-1 Polarimetry To Map Apple Orchard Damage After A Storm",2021,"{""Borgogno-Mondino, E."",""De Petris, S."",""Gullino, M."",""Sarvia, F."",""Tarantino, E.""}","catech, politecnico di bari, via orabona 4, bari, 70125, italy and 10.3390/rs13051030","{}",2024-07-19 20:16:13,"excluded","{""Data is not valued""}"
6863231,"Evaluate The Effect Of Topographic Factors And Lithology On Forest Cover Distribution: A Case Study Of The Moroccan High Atlas",2021,"{""Daghor, Lamia"",""El Moutaki, Saida"",""Lhissou, Rachid"",""Maimouni, Soufiane"",""Oukassou, Mostafa""}","10.1007/s10666-021-09785-3","{}",2024-07-17 19:10:51,"excluded","{""Data is not valued""}"
6691759,"Analysis of Past Funding for NOAA'S Satellite Programs",1985,"{""Namian, D.""}","https://archive.org/details/DTIC_ADA165070","{""funding=perceived value?""}",2024-04-22 23:33:39,"excluded","{""Data is not valued""}"
6691638,"From data to decision-making - experiences in Integrated Earth Observation (IEO)",2013,"{""Fulop, Gyork""}","https://doi.org/10.1080/10106049.2012.715205","{}",2024-04-23 22:35:09,"excluded","{""Data is not valued""}"
6863636,"Time-Division Based Integrated Sensing, Communication, And Computing In Integrated Satellite-Terrestrial Networks",2023,"{""Pham, Q. V."",""Wang, H."",""Yang, Z."",""Zhu, X.""}","10.1016/j.dsp.2023.104262","{}",2024-07-15 23:16:50,"excluded","{""No societal value context""}"
7036768,"Perceptions Of Primary Care Staff On A Regional Data Quality Intervention In Australian General Practice: A Qualitative Study",NA,NA,"10.1186/s12875-016-0445-8","{}",2024-11-21 20:45:31,"excluded","{""ESI data not used""}"
7038529,"Seeker Optimization Algorithm For Several Practical Applications",NA,NA,"10.1080/18756891.2013.864476","{}",2024-11-18 18:25:21,"excluded","{""No societal value context"",""ESI data not used""}"
7037426,"Predicting The Provisioning Potential Of Forest Ecosystem Services Using Airborne Laser Scanning Data And Forest Resource Maps",NA,NA,"10.1186/s40663-018-0143-1","{}",2024-11-21 01:13:03,"excluded","{Validation/calibration}"
7036560,"Development Of A Flash Flood Confidence Index From Disaster Reports And Geophysical Susceptibility",NA,NA,"10.3390/rs13142764","{}",2024-10-28 00:29:44,"excluded","{""Data is not valued""}"
6862991,"Monitoring And Mapping Of Rice Cropping Pattern In Flooding Area In The Vietnamese Mekong Delta Using Sentinel-1a Data: A Case Of An Giang Province",2019,"{""Avtar, Ram"",""Kurasaki, Masaaki"",""Minh, Huynh Vuong Thu"",""Misra, Prakhar"",""Mohan, Geetha""}","10.3390/ijgi8050211","{calibration}",2024-07-19 19:26:35,"excluded","{""Data is not valued""}"
7036634,"On The Ability Of Sliding Mode And Lqr Controllers Optimized With Pso In Attitude Control Of A Flexible 4-Dof Satellite With Time-Varying Payload",NA,NA,"10.1016/j.asr.2020.07.010","{}",2024-11-21 21:12:54,"excluded","{""ESI data not used""}"
7038603,"Fusion Of Remote Sensing And Internet Data To Calculate Urban Floor Area Ratio",NA,NA,"10.3390/su11123382","{}",2024-10-30 16:30:51,"excluded","{""Data is not valued"",Validation/calibration}"
6862956,"Combining High-Resolution Images And Lidar Data To Model Ecosystem Services Perception In Compact Urban Systems",2019,"{""Giannico, Vincenzo"",""Lafortezza, Raffaele""}","10.1016/j.ecolind.2017.05.014","{}",2024-07-17 21:49:51,"excluded","{""Data is not valued""}"
6863019,"New Methods For Studying The Spatiotemporal Variation Of Snow Cover Based On Combination Products Of Modis Terra And Aqua",2009,"{""Wang, Xianwei"",""Xie, Hongjie""}","10.1016/j.jhydrol.2009.03.028","{}",2024-09-27 23:09:42,"excluded","{""Data is not valued""}"
6863377,"Modelling Landscape Vulnerability To The Bracken Fern (Pteridium Aquilinum) Invasion In A Remnant Urban Sandstone Sourveldt Grassland Ecosystem",2023,"{""Matongera, Trylee Nyasha"",""Mkungo, Luyanda"",""Mutanga, Onisimo"",""Odindi, John""}","10.1016/j.sciaf.2023.e01947","{}",2024-07-19 23:43:12,"excluded","{""Data is not valued""}"
6691758,"On Defining Remote Sensing",1986,"{""Fussell, Jay""}","https://www.asprs.org/wp-content/uploads/pers/1986journal/sep/1986_sep_1507-1511.pdf","{}",2024-04-25 02:34:17,"excluded","{""No societal value context"",""Value is not measured""}"
6862887,"Assessment Of Spatial And Temporal Variation In No2 Levels Over Tourist Reception Areas In Poland",2023,"{""Mochocki, D."",""Zgłobicki, W.""}","10.3390/app13169477","{}",2024-07-17 19:37:36,"excluded","{""Data is not valued""}"
6903558,"Improved Understanding Of Vegetation Dynamics And Wetland Ecohydrology Via Monthly Uav-Based Classification",NA,NA,"10.1002/hyp.14988","{}",2024-10-03 22:01:44,"excluded","{""Data is not valued""}"
6863429,"Early Landslide Detection Based On D-Insar Technique At The Wudongde Hydropower Reservoir",2016,"{""Huang, J."",""Huang, J."",""Wang, L."",""Wang, Z."",""Xie, M.""}","10.1007/s12665-016-5446-3","{}",2024-07-19 20:57:22,"excluded","{""Data is not valued""}"
6863267,"Long-Term Follow-Up For Melanoma Patients: Is There Any Evidence Of A Benefit?",2015,"{""Cormier, J. N."",""Cromwell, K. D."",""Rueth, N. M.""}","10.1016/j.soc.2014.12.012","{""sentinel lymph nodes""}",2024-07-19 20:59:18,"excluded","{""ESI data not used""}"
6862739,"Contribution Of Phytoecological Data To Spatialize Soil Erosion: Application Of The Rusle Model In The Algerian Atlas",2021,"{""Boussadia-Omari, Lynda"",""Guettouche, Mohamed Said"",""Hirche, Aziz"",""Ihaddaden, Akli"",""Nedjraoui, Dalila"",""Ouillon, Sylvain"",""Salamani, Mustapha""}","10.1016/j.iswcr.2021.05.004","{}",2024-07-17 18:36:42,"excluded","{""Data is not valued""}"
6863149,"Synergistic Use Of Landsat 8 Oli Image And Airborne Lidar Data For Above-Ground Biomass Estimation In Tropical Lowland Rainforests",2017,"{""Coomes, D. A."",""Hashim, M."",""Ioki, K."",""Johari, S. A."",""Mahali, M."",""Maycock, C. R."",""Nilus, R."",""Phua, M. H."",""Wong, O. C.""}","10.1016/j.foreco.2017.10.007","{calibration}",2024-07-18 21:45:12,"excluded","{""Data is not valued""}"
6862792,"Land Use Optimization Through Bridging Multiobjective Optimization And Multicriteria Decision-Making Models (Case Study: Tilabad Watershed, Golestan Province, Iran)",2021,"{""Fathabadi, Abolhasan"",""Mahiny, Abdolrassoul Salman"",""Ownegh, Majid"",""Salmani, Hossein"",""Sheikh, Vahedberdi""}","10.1111/nrm.12301","{}",2024-07-15 15:54:57,"excluded","{""Data is not valued""}"
6691682,"SDI Convergence: Research, Emerging Trends, and Critical Assessment",2009,"{""van Loenen, Bastiaan""}","978 90 6132 310 5","{}",2024-04-28 01:01:49,"excluded","{""Data is not valued""}"
6863357,"Spatio-Temporal Dynamics Of Selective Logging In The State Of Mato Grosso Between 1992 And 2016",2020,"{""Ferreira, Nilson Clementino"",""Miguel, Eder Pereira"",""Moretti, Mariana Soares"",""Pedlowski, Marcos Antonio"",""Trondoli Matricardi, Eraldo Aparecido"",""da Costa, Olivia Bueno""}","10.5902/1980509836802","{}",2024-07-19 23:44:02,"excluded","{""Data is not valued""}"
6863615,"Identifying The Spatiotemporal Dynamics Of Forest Ecotourism Values With Remotely Sensed Images And Social Media Data: A Perspective Of Public Preferences",2022,"{""Chen, Binjie"",""Deng, Jinsong"",""Gan, Muye"",""Lin, Yue"",""Wang, Ke"",""Xu, Zhihong"",""You, Shixue"",""Zheng, Qiming"",""Zhu, Congmou""}","10.1016/j.jclepro.2022.130715","{}",2024-07-17 16:56:46,"excluded","{""Data is not valued""}"
6863581,"Quantification Of Groundwater Storage Variations And Stressed Areas Using Multi-Temporal Grace Data: A Case Study Of Upper Indus Plains, Pakistan",2019,"{""Amin, M."",""Jamil, A."",""Khan, M. R.""}","10.1007/978-3-030-01440-7_68","{comparison,maybe}",2024-07-17 18:00:10,"excluded","{""Data is not valued""}"
6863228,"Gesanet: Geospatial-Awareness Network For Vhr Remote Sensing Image Change Detection",2023,"{""Li, S."",""Wang, X."",""Zhao, K."",""Zhao, X.""}","10.1109/tgrs.2023.3272550","{calibration,comparison}",2024-07-17 19:09:27,"excluded","{""Data is not valued""}"
6447812,"Seasonal synchrony: the key to tick-borne encephalitis foci identified by satellite data",2000,"{""Green, R. M."",""Peacey, M. F."",""Randolph, S. E."",""Rogers, D. J.""}","10.1017/S0031182099006083","{}",NA,NA,NA
6903513,"Tempo-Spatial Landslide Susceptibility Assessment From The Perspective Of Human Engineering Activity",NA,NA,"10.3390/rs15164111","{}",2024-10-01 17:52:03,"excluded","{""Data is not valued""}"
6691507,"Knowledge formalization for Earth Science informed decision-making: The GEOEssential Knowledge Base",2022,"{""Mazzetti, Paolo""}","https://doi.org/10.1016/j.envsci.2021.12.023","{}",2024-04-25 02:26:05,"excluded","{""Value is not measured"",""Data is not valued""}"
6863197,"Hazard Evaluation Of Secondary Geological Disaster Based On Gis And Information Value Method",2010,"{""Du, J."",""Xue, C. S."",""Yan, J."",""Yang, Q. H.""}","10.3799/dqkx.2010.034","{}",2024-07-16 22:54:45,"excluded","{""Data is not valued""}"
6862948,"The Study Of Ecological Civilization Construction (Ecc) Mode Based On “Internet+Ecology” Concept And Technology",2018,"{""Wang, R. H.""}","10.11934/j.issn.1673-4831.2018.09.005","{}",2024-07-15 23:02:54,"excluded","{""Data is not valued""}"
6691762,"Value and validity of Earth resources observations from space",1973,"{""Robinove, Charles""}","https://doi.org/10.1080/02626667309494008","{}",2024-04-26 18:55:07,"excluded","{""Value is not measured"",""Data is not valued""}"
6863343,"Spatio-Temporal Analysis Of Land Use/Cover Changes In The Pra River Basin, Ghana",2020,"{""Anyemedu, F. O. K."",""Boakye, Ebenezer"",""Donkor, Emmanuel A."",""Quaye-Ballard, Jonathan A.""}","10.1007/s12518-019-00278-3","{}",2024-09-30 17:25:59,"excluded","{""Data is not valued""}"
6863601,"Ecological Restoration Evaluation Of Afforestation In Gudao Oilfield Based On Multi-Source Remote Sensing Data",2023,"{""Cornelis, Wim"",""Li, Xiuneng"",""Li, Yongtao"",""Qin, Shuhong"",""Wang, Hong"",""Wang, Xin"",""Yang, Han""}","10.1016/j.ecoleng.2023.107107","{}",2024-07-17 21:16:48,"excluded","{""Data is not valued""}"
6669541,"Applying A Risk-Based Approach To The Analysis Of Environmental Aspects (On The Example Of Dairy Industry Enterprise)",2020,"{""Bendenko, E."",""Daniliuk, M."",""Pavlov, A."",""Pavlova, A."",""Savoskula, V.""}","10.5593/sgem2020/5.2/s21.008","{cco}",2024-04-11 22:01:54,"excluded","{""ESI data not used""}"
6656902,"Dynamics Of Ecosystem Service Value Caused By Land Use Changes In Manas River Of Xinjiang, China",2012,"{""Dai, L."",""Feng, X. Y."",""Li, C. F."",""Lu, L."",""Luo, G. P.""}",NA,"{cco}",2024-04-15 17:33:40,"excluded","{""Data is not valued""}"
6656902,"Dynamics Of Ecosystem Service Value Caused By Land Use Changes In Manas River Of Xinjiang, China",2012,"{""Dai, L."",""Feng, X. Y."",""Li, C. F."",""Lu, L."",""Luo, G. P.""}",NA,"{cco}",2024-04-18 19:24:43,"excluded","{""Data is not valued""}"
7037819,"Simple Spatial Modeling Tool For Prioritizing Prescribed Burning Activities At The Landscape Scale",NA,NA,"10.1111/j.1523-1739.2003.00381.x","{}",2024-10-28 19:20:18,"excluded","{""Data is not valued""}"
6863374,"Predictive Soil Mapping Using Historic Bare Soil Composite Imagery And Legacy Soil Survey Data",2021,"{""Bedard-Haughn, A. K."",""Shirtliffe, S. J."",""Sorenson, P. T.""}","10.1016/j.geoderma.2021.115316","{}",2024-07-18 22:42:02,"excluded","{""Data is not valued""}"
6862958,"Modelling Land Use And Land Cover Dynamics Of Dedza District Of Malawi Using Hybrid Cellular Automata And Markov Model",2020,"{""Adeola, A."",""Botai, J."",""Davis, N."",""Munthali, M. G."",""Mustak, S."",""Singh, S. K.""}","10.1016/j.rsase.2019.100276","{}",2024-07-16 23:53:14,"excluded","{""Data is not valued""}"
6669933,"A Wireless Sensor Network For Urban Environmental Health Monitoring: Urbansense",2016,"{""Rainham, D.""}","10.1088/1755-1315/34/1/012028","{cco}",2024-04-11 22:06:47,"excluded","{""Data is not valued""}"
7037684,"The Potential For Income Improvement And Biodiversity Conservation Via Specialty Coffee In Ethiopia",NA,NA,"10.7717/peerj.10621","{}",2024-11-21 02:32:54,"excluded","{""Data is not valued""}"
7038063,"Estimation The Water Ratio Index (Wri) And Automated Water Extraction Index (Awei) Of Bath In The United Kingdom Using Remote Sensing Technology Of The Multispectral Data Of Landsat 8-Oli",NA,NA,"10.26480/wcm.02.2024.125.132","{}",2024-11-18 20:34:17,"excluded","{Validation/calibration}"
6862783,"Meteorological Satellite Stakeholder Relationship Network Based On Social Network Analysis",2021,"{""He Kongxin"",""Li Lu"",""Liu Yupeng""}","10.23919/jsee.2021.000078","{}",2024-07-17 00:00:57,"excluded","{""Data is not valued""}"
6863373,"Soft Classification Of Mixed Seabed Objects Based On Fuzzy Clustering Analysis Using Airborne Lidar Bathymetry Data",2011,"{""Kim, Heungsik B."",""Miller, John R."",""Narayanan, Ramu"",""Sohn, Gunho""}","10.1117/1.3595267","{calibration}",2024-07-19 20:42:08,"excluded","{""Data is not valued""}"
6691693,"Economic Value of Seasonal Climate Forecasts for Agriculture: Review of Ex-Ante Assessments and Recommendations for Future Research",2008,"{""Meza, Francisco""}","https://doi.org/10.1175/2007JAMC1540.1","{""scf != esi""}",2024-04-23 22:18:04,"excluded","{""Valued data is not ESI""}"
7036901,"Predator Defense Is Shaped By Risk, Brood Value And Social Group Benefits In A Cooperative Breeder",NA,NA,"10.1093/beheco/araa012","{}",2024-11-21 21:24:11,"excluded","{""ESI data not used""}"
7037083,"Adaptive Routing Strategy Based On Improved Double Q-Learning For Satellite Internet Of Things",NA,NA,"10.1155/2021/5530023","{}",2024-11-21 21:23:55,"excluded","{""ESI data not used""}"
6862744,"A Geospatial Analysis For An Integrated Land Use And Water Strategy For Bagmati River In Kathmandu Valley, Nepal",2023,"{""Durán-Díaz, P."",""Gigl, L. M."",""Keilmann-Gondhalekar, D."",""Kreutzer, M.""}","10.1201/9781003349518-23","{}",2024-07-19 20:17:18,"excluded","{""Data is not valued""}"
6863669,"Multi-Temporal Analysis Of Land Use. Valley Lo Campino, Quilicura",2019,"{""Flores, F. Á"",""Riveros, F. B.""}","10.23854/07199562.2019551.alvarez45","{}",2024-07-19 19:22:29,"excluded","{""Data is not valued""}"
7037222,"Bridging Decision-Making Process And Environmental Needs In Corridor Planning",NA,NA,"10.1108/14777830910990744","{}",2024-10-25 21:51:09,"excluded","{""Data is not valued""}"
6903597,"Estimation Of Grain Protein Content In Commercial Bread And Durum Wheat Fields Via Traits Inverted By Radiative Transfer Modelling From Sentinel-2 Timeseries",NA,NA,"10.1016/j.isprsjprs.2023.10.018","{}",2024-09-27 22:49:53,"excluded","{""Data is not valued"",Validation/calibration}"
7036849,"Regional Assessment Of Environmental Vulnerability In The Tibetan Plateau: Development And Application Of A New Method",NA,NA,"10.1016/j.jaridenv.2008.06.005","{}",2024-10-30 17:25:52,"excluded","{""Data is not valued""}"
