id,title,year,doi,tags,phase,screening_status,excl_reasons
6691707,The value of information: Measuring the contribution of space-derived earth science data to resource management,2006,https://doi.org/10.1016/j.spacepol.2006.08.003,"{""in benchmarks?""}",soc ben repo,included,NA
7036580,Application Of Near Real-Time And Multiscale Three Dimensional Earth Observation Platforms In Disaster Prevention,NA,10.5875/ausmt.v1i2.124,{},classifier round 2,included,NA
6691545,Cloud services with big data provide a solution for monitoring and tracking sustainable development goals,2020,https://doi.org/10.1016/j.geosus.2020.03.006,{maybe},soc ben repo,included,NA
7036778,Operational Meteorological Satellites And Utilization Of Their Data By Deutscher Wetterdienst,NA,10.1007/bf00213056,{},classifier round 3,included,NA
6862735,The Value Of Remotely Sensed Vs. Field-Surveyed Habitat Structure For Predicting Bird Abundance: A Case Study In Traditional Orchards,2022,10.1007/s10336-022-01970-9,{},sample 1000,included,NA
6863236,Spectral Matching Based On Discrete Particle Swarm Optimization: A New Method For Terrestrial Water Body Extraction Using Multi-Temporal Landsat 8 Images,2018,10.1016/j.rse.2018.02.012,{},sample 1000,included,NA
7038575,Aggregating High-Priority Landscape Areas To The Parcel Level: An Easement Implementation Tool,NA,10.1016/j.jenvman.2006.01.007,{},classifier round 3,included,NA
6863329,Assessing The Role Of Climate And Resource Management On Groundwater Dependent Ecosystem Changes In Arid Environments With The Landsat Archive,2016,10.1016/j.rse.2016.07.004,{},sample 1000,included,NA
6863387,Assessment Of The Utility Of Remote Sensing Techniques For Monitoring Compliance With Direct Payment Programs,2023,10.7780/kjrs.2023.39.6.1.23,{},sample 1000,included,NA
7037876,Remote Sensing Capabilities For Observational Drought Assessment,NA,10.1201/9781003276548-20,{},classifier round 3,included,NA
7037737,Autonomous Unmanned Aerial Vehicles In Bushfire Management: Challenges And Opportunities,NA,10.3390/drones7010047,{},classifier round 3,included,NA
6903648,Linking Geomatics And Participatory Social Analysis For Environmental Monitoring: Case Studies From Malawi,NA,10.3138/u52p-1r20-9l57-9373,{maybe},classifier round 1,included,NA
6691574,Improved Hydrological Decision Support System for the Lower Mekong River Basin Using Satellite-Based Earth Observations,2018,https://doi.org/10.3390/rs10060885,{maybe},soc ben repo,included,NA
7037349,The Value Of Earth Observations: Methods And Findings On The Value Of Landsat Imagery,NA,10.1007/978-3-319-20161-0_14,{},classifier round 2,included,NA
6863673,The Emerging Role Of Satellite Rainfall Data In Improving The Hydro-Political Situation Of Flood Monitoring In The Under-Developed Regions Of The World,2007,10.1007/s11069-006-9094-x,{},sample 1000,included,NA
7037985,Evaluating The Potential Of Freely Available Multispectral Remotely Sensed Imagery In Mapping American Bramble (Rubus Cuneifolius),NA,10.1080/03736245.2018.1461683,{},classifier round 3,included,NA
7038417,Resilience Aspects In The Sensor Web Infrastructure For Natural Disaster Monitoring And Risk Assessment Based On Earth Observation Data,NA,10.1109/jstars.2014.2313573,{},classifier round 3,included,NA
6903583,Index-Based Insurance For Climate Risk Management And Rural Development In Syria,NA,10.1080/17565529.2013.844676,{},classifier round 1,included,NA
7037633,Maximizing Societal Benefit Across Multiple Hyperspectral Earth Observation Missions: A User Needs Approach,NA,10.1029/2023jg007569,{},classifier round 3,included,NA
6862795,Remote Sensing Of Soil And Water Quality In Agroecosystems,2013,10.1007/s11270-013-1658-2,{},sample 1000,included,NA
7037338,To Pay Or Not To Pay? Monitoring Performance And Enforcing Conditionality When Paying For Forest Conservation In Mexico,NA,10.1017/s0376892909990063,{},classifier round 3,included,NA
7036952,Benefits Of Earth Observation Data For Conservation Planning In The Case Of European Wetland Biodiversity,NA,10.1017/s0376892912000331,{},classifier round 2,included,NA
6862786,Small Drones For Community-Based Forest Monitoring: An Assessment Of Their Feasibility And Potential In Tropical Areas,2014,10.3390/f5061481,{},classifier round 1,included,NA
7038571,Formalizing A Two-Step Decision-Making Process In Land Use: Evidence From Controlling Forest Clearcutting Using Spatial Information,NA,10.3390/land12010015,{},classifier round 3,included,NA
6903653,Costs And Benefits Of Satellite-Based Tools For Irrigation Management,NA,10.3389/fenvs.2015.00052,{},classifier round 1,included,NA
6691575,Do users benefit from additional information in support of operational drought management decisions in the Ebro basin?,2018,https://doi.org/10.5194/hess-22-5901-2018,{},soc ben repo,included,NA
7037631,Supporting Management Of Refugee Streams By Earth Observation And Geoinformation,NA,10.1127/pfg/2016/0308,{},classifier round 3,included,NA
7037759,Climate Data For The European Forestry Sector: From End-User Needs To Opportunities For Climate Resilience,NA,10.1016/j.cliser.2021.100247,{},classifier round 3,included,NA
6691601,Cost and value of multidisciplinary fixed-point ocean observatories,2016,http://dx.doi.org/10.1016/j.marpol.2016.05.029,{maybe},soc ben repo,included,NA
6691669,Estimating the value of El Niño Southern Oscillation information in a regional water market with implications for water management,2010,https://doi.org/10.1016/j.jhydrol.2010.09.008,{},soc ben repo,included,NA
6863483,Success Stories Of Satellite Radar Altimeter Applications,2022,10.1175/bams-d-21-0065.1,{maybe},sample 1000,included,NA
7037664,Estimating The Societal Benefits Of Satellite Instruments: Application To A Break-Even Analysis Of The Geoxo Hyperspectral Ir Sounder,NA,10.3389/fenvs.2021.749044,{},classifier round 3,included,NA
6691628,Value of information for climate observing systems,2014,https://doi.org/10.1007/s10669-013-9451-8,{},soc ben repo,included,NA
6691530,Valuing User Preferences for Geospatial Fire Monitoring in Guatemala,2021,https://doi.org/10.3390/su132112077,{},soc ben repo,included,NA
7038468,"Application Of Google Earth Engine Python Api And Naip Imagery For Land Use And Land Cover Classification: A Case Study In Florida, Usa",NA,10.1016/j.ecoinf.2021.101474,{},classifier round 2,included,NA
6863369,Cost-Effective Disaster-Induced Land Cover Analysis: A Semi-Automatic Methodology Using Machine Learning And Satellite Imagery,2024,10.1080/01431161.2023.2292015,{},sample 1000,included,NA
6691570,Earth Observation in a cost-benefit analysis perspective: Cosmo SkyMed satellites of the Italian Space Agency,2019,https://siecon3-607788.c.cdn77.org/sites/siecon.org/files/media_wysiwyg/111-morretta-vurchio.pdf,{},soc ben repo,included,NA
7036927,How Valuable Is Remotely Sensed Information? The Case Of Tropical Deforestation Modelling,NA,10.1016/s0265-9646(99)00025-9,{},classifier round 3,included,NA
7037477,Geospatial Web-Based Sensor Information Model For Integrating Satellite Observation: An Example In The Field Of Flood Disaster Management,NA,10.14358/pers.79.10.915,{},classifier round 2,included,NA
6691742,Pricing policy and legal issues: 6th and 7th EOPOLE workshops,2000,PII: S0265-9646v(00) 00039-4,{},soc ben repo,included,NA
7037086,Commercial Satellite Imagery In Peacekeeping Sensor Capabilities–Present And Near Future,NA,10.4324/9781315259901-4,{},classifier round 2,included,NA
7036738,Earth Observations Into Action: The Systemic Integration Of Earth Observation Applications Into National Risk Reduction Decision Structures,NA,10.1108/dpm-09-2022-0186,{},classifier round 2,included,NA
7038214,Remote Sensing In Support For Monitoring Rice In The Senegal Catchment,NA,10.1051/lhb/2020049,{},classifier round 2,included,NA
6903627,Emergent Challenges For Science Suas Data Management: Fairness Through Community Engagement And Best Practices Development,NA,10.3390/rs11151797,{},classifier round 1,included,NA
7037803,Advanced Processing Of Multiplatform Remote Sensing Imagery For The Monitoring Of Coastal And Mountain Ecosystems,NA,10.1109/access.2020.3046657,{},classifier round 3,included,NA
6903613,Fuel Modelling Characterisation Using Low-Density Lidar In The Mediterranean: An Application To A Natural Protected Area,NA,10.3390/f12081011,{},classifier round 1,included,NA
6691630,"Users, uses, and value of Landsat satellite imagery - Results from the 2012 survey of users",2013,http://dx.doi.org/10.3133/ofr20131269,{},soc ben repo,included,NA
6903598,Cloud Cover And Its Impact On Brazil's Deforestation Satellite Monitoring Program: Evidence From The Cerrado Biome Of The Brazilian Legal Amazon,NA,10.1016/j.apgeog.2022.102651,{},classifier round 1,included,NA
7038069,A Review Of Approaches For Automated Habitat Mapping And Their Potential Added Value For Biodiversity Monitoring Projects,NA,10.2478/jlecol-2019-0015,{},classifier round 3,included,NA
6903520,New Method For Efficiency Evaluation Of Digital Technologies In Agricultural Sector,NA,10.21603/2074-9414-2019-3-495-504,{},classifier round 1,included,NA
7038595,"Organisational Drivers For, Constraints On And Impacts Of Decision And Information Support Tool Use In Desertification Policy And Management",NA,10.1016/j.envsoft.2010.04.003,"{""probably not""}",classifier round 2,included,NA
6691573,The value of remotely sensed information: the case of a GRACE-enhanced drought severity index,2018,https://doi.org/10.1175/WCAS-D-16-0044.1,"{""in benchmarks?""}",soc ben repo,included,NA
6691540,Market-based methods for monetizing uncertainty reduction,2020,https://doi.org/10.1007/s10669-019-09748-w,{maybe},soc ben repo,included,NA
6903481,Satellite Imagery As A Single Source Of Predictor Variables For Habitat Suitability Modelling: How Landsat Can Inform The Conservation Of A Critically Endangered Lemur,NA,10.1111/j.1365-2664.2010.01854.x,{},classifier round 1,included,NA
6863572,Flood Risk Analysis: The Case Of Tigris River (Tikrit /Iraq),2023,10.25130/tjes.30.1.11,{},classifier round 1,included,NA
7037883,Digitalization And Agricultural Development: Evidence From Morocco,NA,10.1007/978-3-030-92738-7_16,{},classifier round 3,included,NA
6691680,Value of perfect ENSO phase predictions for agriculture: evaluating the impact of land tenure and decision objectives,2009,https://doi.org/10.1007/s10584-009-9600-8,{},soc ben repo,included,NA
7037875,"Mapping Regional Land Cover With Modis Data For Biological Conservation: Examples From The Greater Yellowstone Ecosystem, Usa And Para State, Brazil",NA,10.1016/j.rse.2004.05.002,{},classifier round 2,included,NA
7037777,Keeping Up With Remote Sensing And Gi Advances- Policy And Legal Perspectives,NA,10.1016/j.spacepol.2006.09.001,{},classifier round 2,included,NA
7037798,Forestry,NA,10.1007/978-0-387-36699-9_48,{},classifier round 2,included,NA
7037000,Detection And Mapping The Spatial Distribution Of Bracken Fern Weeds Using The Landsat 8 Oli New Generation Sensor,NA,10.1016/j.jag.2016.12.006,{},classifier round 3,included,NA
7037417,Optimal Decision-Making Model Of Spatial Sampling For Survey Of China's Land With Remotely Sensed Data,NA,10.1360/03yd0376,{},classifier round 3,included,NA
6691681,Assessing the value of information for water quality management in the North Sea,2009,https://doi.org/10.1016/j.jenvman.2008.07.016,"{""in benchmarks?""}",soc ben repo,included,NA
6691584,Benefits and Beneficiaries of the Oklahoma Mesonet: A Multisectoral Ripple Effect Analysis,2017,https://doi.org/10.1175/WCAS-D-16-0139.1,{},soc ben repo,included,NA
6863144,Integration Of Lidar And Pleiades Data In Identifying The Potential Of Hazardous Trees,2022,10.52939/ijg.v18i4.2253,{maybe},classifier round 1,included,NA
7036907,Application Of Remote Sensing Technology For Impact Assessment Of Watershed Development Programme,NA,10.1007/s12524-008-0037-8,{},classifier round 2,included,NA
6903566,Lessons Learned From Participatory Land Use Planning With High-Resolution Remote Sensing Images In Tanzania: Practitioners' And Participants' Perspectives,NA,10.1016/j.landusepol.2021.105649,{},classifier round 1,included,NA
7037445,The Advantages Of Using Drones Over Space-Borne Imagery In The Mapping Of Mangrove Forests,NA,10.1371/journal.pone.0200288,{},classifier round 3,included,NA
7038262,May Smart Technologies Reduce The Environmental Impact Of Nitrogen Fertilization? A Case Study For Paddy Rice,NA,10.1016/j.scitotenv.2020.136956,{},classifier round 2,included,NA
7037084,Influence Of Spatial Resolution On Satellite-Based Pm2.5 Estimation: Implications For Health Assessment,NA,10.3390/rs14122933,{},classifier round 3,included,NA
7038585,Grid-Scale Agricultural Land And Water Management: A Remote-Sensing-Based Multiobjective Approach,NA,10.1016/j.jclepro.2020.121792,{},classifier round 3,included,NA
7036739,"Economic Comparison Of Satellite, Plane And Uav-Acquired Ndvi Images For Site-Specific Nitrogen Application: Observations From Italy",NA,10.3390/agronomy11112098,{},classifier round 3,included,NA
7036564,Key Technologies Of Monitoring High Temperature Stress To Rice By Portable Uav Multi Spectral Remote Sensing,NA,10.3969/j.issn.1000-6362.2020.09.006,{},classifier round 3,included,NA
7038355,An Inter-Comparison Exercise Of Sentinel-2 Radiometric Validations Assessed By Independent Expert Groups,NA,10.1016/j.rse.2019.111369,{},classifier round 2,included,NA
7037699,Wildfire Monitoring With Satellite Remote Sensing In Support Of Conservation,NA,10.1017/9781108631129.006,{},classifier round 2,included,NA
6691674,The value of Earth Observation for marine water quality management,2009,https://research.vu.nl/ws/portalfiles/portal/2607929/BoumaKuikvanderWoerdDekker+FINAL.pdf,{},soc ben repo,included,NA
6863404,An Evaluation Of The Use Of Remotely Sensed Parameters For Prediction Of Incidence And Risk Associated With Vibrio Parahaemolyticus In Gulf Coast Oysters (Crassostrea Virginica),2007,10.4315/0362-028x-70.4.879,"{validation,maybe}",classifier round 1,included,NA
7037827,Diversity Features Collaboration Technology For Monitoring Forest Before And After Hurricane By Remote Sensing,NA,10.11834/jrs.20210230,"{""probs not""}",classifier round 2,included,NA
